vessel_record_id,ssvid,n_shipname,n_callsign,imo,flag,authorized_from,authorized_to,source_code
FFA-35844|IATTC-5367|IMO-9053634|IOTC-1333|WCPFC-4599,412320013,TAIHONG2,BZZO5,9053634,CHN,2012-01-01 00:00:00 UTC,2014-05-09 00:00:00 UTC,FFA
FFA-35844|IATTC-5367|IMO-9053634|IOTC-1333|WCPFC-4599,412320013,TAIHONG2,BZZO5,9053634,CHN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35844|IATTC-5367|IMO-9053634|IOTC-1333|WCPFC-4599,412320013,TAIHONG2,BZZO5,9053634,CHN,2014-03-11 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
FFA-35844|IATTC-5367|IMO-9053634|IOTC-1333|WCPFC-4599,412320013,TAIHONG2,BZZO5,9053634,CHN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35845|IATTC-13761|IMO-8653499|IOTC-826|WCPFC-145,412695570,XINSHIJI72,BZVZ3,8653499,CHN,2012-01-01 00:00:00 UTC,2012-09-18 00:00:00 UTC,FFA
FFA-35845|IATTC-13761|IMO-8653499|IOTC-826|WCPFC-145,412695570,XINSHIJI72,BZVZ3,8653499,CHN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35845|IATTC-13761|IMO-8653499|IOTC-826|WCPFC-145,412695570,XINSHIJI72,BZVZ3,8653499,CHN,2012-01-01 00:00:00 UTC,2014-06-30 00:00:00 UTC,IOTC
FFA-35845|IATTC-13761|IMO-8653499|IOTC-826|WCPFC-145,412695570,XINSHIJI72,BZVZ3,8653499,CHN,2015-10-08 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
FFA-35845|IATTC-13761|IMO-8653499|IOTC-826|WCPFC-145,412695570,XINSHIJI72,BZVZ3,8653499,CHN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35846|IATTC-13541|IMO-8674390|WCPFC-8846,416003414,SHENGYIHSING118,BG3668,8674390,TWN,2012-01-01 00:00:00 UTC,2012-06-30 00:00:00 UTC,FFA
FFA-35846|IATTC-13541|IMO-8674390|WCPFC-8846,416003414,SHENGYIHSING118,BG3668,8674390,TWN,2019-05-01 00:00:00 UTC,2020-12-01 00:00:00 UTC,IATTC
FFA-35846|IATTC-13541|IMO-8674390|WCPFC-8846,416003414,SHENGYIHSING118,BG3668,8674390,TWN,2012-01-01 00:00:00 UTC,2021-01-21 01:42:44 UTC,WCPFC
FFA-35850|IMO-8415859|IOTC-16638|NPFC-1274|WCPFC-9275,441759000,SEINSUN,DSQY9,8415859,KOR,2012-01-01 00:00:00 UTC,2017-10-19 00:00:00 UTC,FFA
FFA-35850|IMO-8415859|IOTC-16638|NPFC-1274|WCPFC-9275,441759000,SEINSUN,DSQY9,8415859,KOR,2019-10-20 00:00:00 UTC,2021-10-01 00:00:00 UTC,FFA
FFA-35850|IMO-8415859|IOTC-16638|NPFC-1274|WCPFC-9275,441759000,SEINSUN,DSQY9,8415859,KOR,,,IOTC
FFA-35850|IMO-8415859|IOTC-16638|NPFC-1274|WCPFC-9275,441759000,SEINSUN,DSQY9,8415859,KOR,2017-01-24 00:00:00 UTC,2017-12-31 00:00:00 UTC,IOTC
FFA-35850|IMO-8415859|IOTC-16638|NPFC-1274|WCPFC-9275,441759000,SEINSUN,DSQY9,8415859,KOR,2017-06-01 00:00:00 UTC,2022-05-01 00:00:00 UTC,NPFC
FFA-35850|IMO-8415859|IOTC-16638|NPFC-1274|WCPFC-9275,441759000,SEINSUN,DSQY9,8415859,KOR,2016-12-31 00:00:00 UTC,2017-10-19 00:00:00 UTC,SPRFMO
FFA-35850|IMO-8415859|IOTC-16638|NPFC-1274|WCPFC-9275,441759000,SEINSUN,DSQY9,8415859,KOR,2012-01-01 00:00:00 UTC,2021-11-15 07:34:14 UTC,WCPFC
FFA-35855|IATTC-9445|IMO-8651295|IOTC-745|WCPFC-75,412694840,TIANYU8,BZSJ6,8651295,CHN,2012-01-01 00:00:00 UTC,2015-01-15 00:00:00 UTC,FFA
FFA-35855|IATTC-9445|IMO-8651295|IOTC-745|WCPFC-75,412694840,TIANYU8,BZSJ6,8651295,CHN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35855|IATTC-9445|IMO-8651295|IOTC-745|WCPFC-75,412694840,TIANYU8,BZSJ6,8651295,CHN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35857|IMO-8891302|WCPFC-9436,514471426,FORSHINE1,XUNX9,8891302,KHM,2012-04-05 00:00:00 UTC,2015-01-21 00:00:00 UTC,FFA
FFA-35857|IMO-8891302|WCPFC-9436,528565426,FORSHINE1,T3HM2,8891302,KIR,2014-01-22 00:00:00 UTC,2015-01-21 00:00:00 UTC,FFA
FFA-35857|IMO-8891302|WCPFC-9436,529614000,FORSHINE1,T3HM2,8891302,KIR,2014-01-22 00:00:00 UTC,2015-01-21 00:00:00 UTC,FFA
FFA-35857|IMO-8891302|WCPFC-9436,528565426,FORSHINE1,T3HM2,8891302,KIR,2014-01-15 06:16:02 UTC,2015-01-06 03:22:17 UTC,WCPFC
FFA-35857|IMO-8891302|WCPFC-9436,529614000,FORSHINE1,T3HM2,8891302,KIR,2014-01-15 06:16:02 UTC,2015-01-06 03:22:17 UTC,WCPFC
FFA-35858|IATTC-9439|IMO-8676051|IOTC-742|WCPFC-107,412694640,JINGYUAN906,BZZT4,8676051,CHN,2016-06-30 00:00:00 UTC,2017-06-29 00:00:00 UTC,FFA
FFA-35858|IATTC-9439|IMO-8676051|IOTC-742|WCPFC-107,412694640,JINGYUAN906,BZZT4,8676051,CHN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35858|IATTC-9439|IMO-8676051|IOTC-742|WCPFC-107,412694640,JINGYUAN906,BZZT4,8676051,CHN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35859|IATTC-8655|ICCAT-AT000TAI00260|IMO-8947474|WCPFC-3932,416014600,SHINLUNG216,BI2296,8947474,TWN,2012-01-01 00:00:00 UTC,2012-07-16 00:00:00 UTC,FFA
FFA-35859|IATTC-8655|ICCAT-AT000TAI00260|IMO-8947474|WCPFC-3932,416014600,SHINLUNG216,BI2296,8947474,TWN,2019-05-01 00:00:00 UTC,2019-06-01 00:00:00 UTC,IATTC
FFA-35859|IATTC-8655|ICCAT-AT000TAI00260|IMO-8947474|WCPFC-3932,416014600,SHINLUNG216,BI2296,8947474,TWN,2013-11-13 00:00:00 UTC,2014-03-01 00:00:00 UTC,ICCAT
FFA-35859|IATTC-8655|ICCAT-AT000TAI00260|IMO-8947474|WCPFC-3932,416014600,SHINLUNG216,BI2296,8947474,TWN,2017-12-18 00:00:00 UTC,2022-07-01 00:00:00 UTC,ICCAT
FFA-35859|IATTC-8655|ICCAT-AT000TAI00260|IMO-8947474|WCPFC-3932,416014600,SHINLUNG216,BI2296,8947474,TWN,2012-01-01 00:00:00 UTC,2017-02-03 03:25:30 UTC,WCPFC
FFA-35860|IMO-8319029|IOTC-16470|NPFC-1275|WCPFC-9274,249889000,SEINSTAR,9HA2058,8319029,MLT,2012-01-01 00:00:00 UTC,2013-07-18 00:00:00 UTC,FFA
FFA-35860|IMO-8319029|IOTC-16470|NPFC-1275|WCPFC-9274,441923000,SEINSTAR,DSRN5,8319029,KOR,2012-01-01 00:00:00 UTC,2018-04-28 00:00:00 UTC,FFA
FFA-35860|IMO-8319029|IOTC-16470|NPFC-1275|WCPFC-9274,441923000,SEINSTAR,DSRN5,8319029,KOR,2019-06-27 00:00:00 UTC,2022-06-26 00:00:00 UTC,FFA
FFA-35860|IMO-8319029|IOTC-16470|NPFC-1275|WCPFC-9274,441923000,SEINSTAR,DSRN5,8319029,KOR,2017-01-24 00:00:00 UTC,2017-12-31 00:00:00 UTC,IOTC
FFA-35860|IMO-8319029|IOTC-16470|NPFC-1275|WCPFC-9274,441923000,SEINSTAR,DSRN5,8319029,KOR,2017-06-01 00:00:00 UTC,2022-05-01 00:00:00 UTC,NPFC
FFA-35860|IMO-8319029|IOTC-16470|NPFC-1275|WCPFC-9274,249889000,SEINSTAR,9HA2058,8319029,MLT,2012-03-19 21:47:02 UTC,2013-09-20 05:57:50 UTC,WCPFC
FFA-35860|IMO-8319029|IOTC-16470|NPFC-1275|WCPFC-9274,441923000,SEINSTAR,DSRN5,8319029,KOR,2013-09-20 13:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35861|IMO-8221595|PAN-40949-09-B|WCPFC-9451,355874000,JONATHANACE,3FPM2,8221595,PAN,2012-01-01 00:00:00 UTC,2018-04-28 00:00:00 UTC,FFA
FFA-35861|IMO-8221595|PAN-40949-09-B|WCPFC-9451,355874000,JONATHANACE,3FPM2,8221595,PAN,2019-07-17 00:00:00 UTC,2022-07-01 00:00:00 UTC,FFA
FFA-35861|IMO-8221595|PAN-40949-09-B|WCPFC-9451,355874000,JONATHANACE,3FPM2,8221595,PAN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35862|IMO-9078751|WCPFC-9385,529231000,HAISOON12,T3SP,9078751,KIR,2012-01-01 00:00:00 UTC,2013-07-21 00:00:00 UTC,FFA
FFA-35862|IMO-9078751|WCPFC-9385,518100179,HAISOON12,E5U3120,9078751,COK,2019-09-13 00:00:00 UTC,2020-03-01 00:00:00 UTC,FFA
FFA-35862|IMO-9078751|WCPFC-9385,518100179,HAISOON12,E5U3120,9078751,COK,2018-09-29 00:00:00 UTC,2020-11-01 00:00:00 UTC,SPRFMO
FFA-35862|IMO-9078751|WCPFC-9385,529231000,HAISOON12,T3SP,9078751,KIR,2012-01-01 00:00:00 UTC,2015-01-06 03:24:56 UTC,WCPFC
FFA-35862|IMO-9078751|WCPFC-9385,518100179,HAISOON12,E5U3120,9078751,COK,2018-09-09 23:24:01 UTC,2020-03-27 21:16:30 UTC,WCPFC
FFA-35863|IMO-8777910|TWN-CT4-3024|WCPFC-9531,416231600,YUSHUN,BJ5024,8777910,TWN,2012-01-01 00:00:00 UTC,2018-04-28 00:00:00 UTC,FFA
FFA-35863|IMO-8777910|TWN-CT4-3024|WCPFC-9531,416231600,YUSHUN,BJ5024,8777910,TWN,2019-08-09 00:00:00 UTC,2020-07-09 00:00:00 UTC,FFA
FFA-35863|IMO-8777910|TWN-CT4-3024|WCPFC-9531,416231600,YUSHUN,BJ5024,8777910,TWN,2017-01-01 00:00:00 UTC,2019-01-31 00:00:00 UTC,IOTC
FFA-35863|IMO-8777910|TWN-CT4-3024|WCPFC-9531,416231600,YUSHUN,BJ5024,8777910,TWN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35864|IATTC-13544|IMO-8649498|WCPFC-8940,416220800,JINTSAIFU888,BH3378,8649498,TWN,2012-01-01 00:00:00 UTC,2018-04-16 00:00:00 UTC,FFA
FFA-35864|IATTC-13544|IMO-8649498|WCPFC-8940,416220800,JINTSAIFU888,BH3378,8649498,TWN,2019-12-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,FFA
FFA-35864|IATTC-13544|IMO-8649498|WCPFC-8940,416220800,JINTSAIFU888,BH3378,8649498,TWN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35864|IATTC-13544|IMO-8649498|WCPFC-8940,416220800,JINTSAIFU888,BH3378,8649498,TWN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35865|IATTC-108|IMO-8778421|WCPFC-3771,416002143,YULONG,BJ4704,8778421,TWN,2012-01-01 00:00:00 UTC,2014-08-08 00:00:00 UTC,FFA
FFA-35865|IATTC-108|IMO-8778421|WCPFC-3771,416002143,YULONG,BJ4704,8778421,TWN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35865|IATTC-108|IMO-8778421|WCPFC-3771,416002143,YULONG,BJ4704,8778421,TWN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35866|IATTC-7095|IMO-8662660|WCPFC-13,412695430,JINGLUYUAN2,BZZS3,8662660,CHN,2012-01-01 00:00:00 UTC,2017-07-30 00:00:00 UTC,FFA
FFA-35866|IATTC-7095|IMO-8662660|WCPFC-13,412695430,JINGLUYUAN2,BZZS3,8662660,CHN,2018-03-12 00:00:00 UTC,2019-02-12 00:00:00 UTC,FFA
FFA-35866|IATTC-7095|IMO-8662660|WCPFC-13,412695430,JINGLUYUAN2,BZZS3,8662660,CHN,2019-09-12 00:00:00 UTC,2020-12-01 00:00:00 UTC,FFA
FFA-35866|IATTC-7095|IMO-8662660|WCPFC-13,412695430,JINGLUYUAN2,BZZS3,8662660,CHN,2022-01-11 00:00:00 UTC,2022-07-01 00:00:00 UTC,FFA
FFA-35866|IATTC-7095|IMO-8662660|WCPFC-13,412695430,JINGLUYUAN2,BZZS3,8662660,CHN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35866|IATTC-7095|IMO-8662660|WCPFC-13,412695430,JINGLUYUAN2,BZZS3,8662660,CHN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35867|IATTC-7103|IMO-8662672|WCPFC-19,412695490,JINGLUYUAN8,BZZS9,8662672,CHN,2012-01-01 00:00:00 UTC,2017-07-30 00:00:00 UTC,FFA
FFA-35867|IATTC-7103|IMO-8662672|WCPFC-19,416306451,JINGLUYUAN8,BZZS9,8662672,TWN,2012-01-01 00:00:00 UTC,2017-07-30 00:00:00 UTC,FFA
FFA-35867|IATTC-7103|IMO-8662672|WCPFC-19,412695490,JINGLUYUAN8,BZZS9,8662672,CHN,2019-08-11 00:00:00 UTC,2020-07-11 00:00:00 UTC,FFA
FFA-35867|IATTC-7103|IMO-8662672|WCPFC-19,416306451,JINGLUYUAN8,BZZS9,8662672,TWN,2019-08-11 00:00:00 UTC,2020-07-11 00:00:00 UTC,FFA
FFA-35867|IATTC-7103|IMO-8662672|WCPFC-19,412695490,JINGLUYUAN8,BZZS9,8662672,CHN,2021-11-11 00:00:00 UTC,2022-07-01 00:00:00 UTC,FFA
FFA-35867|IATTC-7103|IMO-8662672|WCPFC-19,416306451,JINGLUYUAN8,BZZS9,8662672,TWN,2021-11-11 00:00:00 UTC,2022-07-01 00:00:00 UTC,FFA
FFA-35867|IATTC-7103|IMO-8662672|WCPFC-19,412695490,JINGLUYUAN8,BZZS9,8662672,CHN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35867|IATTC-7103|IMO-8662672|WCPFC-19,416306451,JINGLUYUAN8,BZZS9,8662672,TWN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35867|IATTC-7103|IMO-8662672|WCPFC-19,412695490,JINGLUYUAN8,BZZS9,8662672,CHN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35867|IATTC-7103|IMO-8662672|WCPFC-19,416306451,JINGLUYUAN8,BZZS9,8662672,TWN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35868|IATTC-7109|IMO-8662634|WCPFC-7,412679240,QINGYUANYU4,BZZP4,8662634,CHN,2012-01-01 00:00:00 UTC,2018-04-28 00:00:00 UTC,FFA
FFA-35868|IATTC-7109|IMO-8662634|WCPFC-7,412679240,QINGYUANYU4,BZZP4,8662634,CHN,2019-11-09 00:00:00 UTC,2020-09-01 00:00:00 UTC,FFA
FFA-35868|IATTC-7109|IMO-8662634|WCPFC-7,412679240,QINGYUANYU4,BZZP4,8662634,CHN,2021-10-30 00:00:00 UTC,2022-07-01 00:00:00 UTC,FFA
FFA-35868|IATTC-7109|IMO-8662634|WCPFC-7,412679240,QINGYUANYU4,BZZP4,8662634,CHN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35868|IATTC-7109|IMO-8662634|WCPFC-7,412679240,QINGYUANYU4,BZZP4,8662634,CHN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35869|IATTC-7113|IMO-8662646|WCPFC-11,412685210,QINGYUANYU8,BZZP8,8662646,CHN,2012-01-01 00:00:00 UTC,2018-04-28 00:00:00 UTC,FFA
FFA-35869|IATTC-7113|IMO-8662646|WCPFC-11,412685210,QINGYUANYU8,BZZP8,8662646,CHN,2019-08-11 00:00:00 UTC,2020-07-11 00:00:00 UTC,FFA
FFA-35869|IATTC-7113|IMO-8662646|WCPFC-11,412685210,QINGYUANYU8,BZZP8,8662646,CHN,2021-10-30 00:00:00 UTC,2022-07-01 00:00:00 UTC,FFA
FFA-35869|IATTC-7113|IMO-8662646|WCPFC-11,412685210,QINGYUANYU8,BZZP8,8662646,CHN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35869|IATTC-7113|IMO-8662646|WCPFC-11,412685210,QINGYUANYU8,BZZP8,8662646,CHN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35870|IATTC-7115|IMO-8662658|WCPFC-12,412685220,QINGYUANYU9,BZZP9,8662658,CHN,2012-01-01 00:00:00 UTC,2018-04-28 00:00:00 UTC,FFA
FFA-35870|IATTC-7115|IMO-8662658|WCPFC-12,412685220,QINGYUANYU9,BZZP9,8662658,CHN,2019-08-11 00:00:00 UTC,2020-07-11 00:00:00 UTC,FFA
FFA-35870|IATTC-7115|IMO-8662658|WCPFC-12,412685220,QINGYUANYU9,BZZP9,8662658,CHN,2021-12-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,FFA
FFA-35870|IATTC-7115|IMO-8662658|WCPFC-12,412685220,QINGYUANYU9,BZZP9,8662658,CHN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35870|IATTC-7115|IMO-8662658|WCPFC-12,412685220,QINGYUANYU9,BZZP9,8662658,CHN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35871|IMO-8502755,412320017,QINGYUANYU10,BZZQ,8502755,CHN,2012-01-01 00:00:00 UTC,2015-07-30 00:00:00 UTC,FFA
FFA-35873|IMO-8777879|TWN-CT4-3017|WCPFC-9412,416231500,YIMAN,BJ5017,8777879,TWN,2012-01-01 00:00:00 UTC,2018-04-28 00:00:00 UTC,FFA
FFA-35873|IMO-8777879|TWN-CT4-3017|WCPFC-9412,416231500,YIMAN,BJ5017,8777879,TWN,2019-08-17 00:00:00 UTC,2020-08-01 00:00:00 UTC,FFA
FFA-35873|IMO-8777879|TWN-CT4-3017|WCPFC-9412,416231500,YIMAN,BJ5017,8777879,TWN,2021-12-15 00:00:00 UTC,2022-07-01 00:00:00 UTC,FFA
FFA-35873|IMO-8777879|TWN-CT4-3017|WCPFC-9412,416231500,YIMAN,BJ5017,8777879,TWN,2017-01-01 00:00:00 UTC,2019-01-31 00:00:00 UTC,IOTC
FFA-35873|IMO-8777879|TWN-CT4-3017|WCPFC-9412,416231500,YIMAN,BJ5017,8777879,TWN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35876|IMO-8777829|TWN-CT4-3025|WCPFC-9408,416230800,SINGMANYI3,BJ5025,8777829,TWN,2012-01-01 00:00:00 UTC,2015-07-24 00:00:00 UTC,FFA
FFA-35876|IMO-8777829|TWN-CT4-3025|WCPFC-9408,416230800,SINGMANYI3,BJ5025,8777829,TWN,2019-12-03 00:00:00 UTC,2020-03-01 00:00:00 UTC,FFA
FFA-35876|IMO-8777829|TWN-CT4-3025|WCPFC-9408,416230800,SINGMANYI3,BJ5025,8777829,TWN,2017-01-01 00:00:00 UTC,2019-01-31 00:00:00 UTC,IOTC
FFA-35876|IMO-8777829|TWN-CT4-3025|WCPFC-9408,416230800,SINGMANYI3,BJ5025,8777829,TWN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35880|IMO-8223464|NPFC-1157|RUS-995817|WCPFC-9262,353709000,ARCTIC,3FXC8,8223464,PAN,2012-01-01 00:00:00 UTC,2014-06-30 00:00:00 UTC,FFA
FFA-35880|IMO-8223464|NPFC-1157|RUS-995817|WCPFC-9262,273324210,ARCTIC,UFOR,8223464,RUS,2018-05-27 00:00:00 UTC,2018-12-31 00:00:00 UTC,NPFC
FFA-35880|IMO-8223464|NPFC-1157|RUS-995817|WCPFC-9262,273324210,ARCTIC,UFOR,8223464,RUS,2019-04-17 00:00:00 UTC,2019-12-01 00:00:00 UTC,NPFC
FFA-35880|IMO-8223464|NPFC-1157|RUS-995817|WCPFC-9262,353709000,ARCTIC,3FXC8,8223464,PAN,2012-01-01 00:00:00 UTC,2012-10-09 04:35:26 UTC,WCPFC
FFA-35880|IMO-8223464|NPFC-1157|RUS-995817|WCPFC-9262,353709000,ARCTIC,3FXC8,8223464,PAN,2013-04-25 06:14:55 UTC,2014-04-16 06:02:25 UTC,WCPFC
FFA-35883|IATTC-4905|IMO-9057927|WCPFC-9128,412200079,LIAOJINLUN109,BZTF9,9057927,CHN,2012-01-01 00:00:00 UTC,2018-04-28 00:00:00 UTC,FFA
FFA-35883|IATTC-4905|IMO-9057927|WCPFC-9128,412200079,LIAOJINLUN109,BZTF9,9057927,CHN,2019-12-02 00:00:00 UTC,2022-02-01 00:00:00 UTC,FFA
FFA-35883|IATTC-4905|IMO-9057927|WCPFC-9128,412200079,LIAOJINLUN109,BZTF9,9057927,CHN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35883|IATTC-4905|IMO-9057927|WCPFC-9128,412200079,LIAOJINLUN109,BZTF9,9057927,CHN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35885|IATTC-13620|IMO-8629266|WCPFC-4516,416003741,SHUNNSHING626,BG3671,8629266,TWN,2012-01-01 00:00:00 UTC,2018-04-28 00:00:00 UTC,FFA
FFA-35885|IATTC-13620|IMO-8629266|WCPFC-4516,416003741,SHUNNSHING626,BG3671,8629266,TWN,2019-01-07 00:00:00 UTC,2022-06-30 00:00:00 UTC,FFA
FFA-35885|IATTC-13620|IMO-8629266|WCPFC-4516,416003741,SHUNNSHING626,BG3671,8629266,TWN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35885|IATTC-13620|IMO-8629266|WCPFC-4516,416003741,SHUNNSHING626,BG3671,8629266,TWN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35887|IMO-9031870|WCPFC-9424,441630000,JEYDREAM,DSQM8,9031870,KOR,2012-01-01 00:00:00 UTC,2017-02-27 00:00:00 UTC,FFA
FFA-35887|IMO-9031870|WCPFC-9424,441630000,JEYDREAM,DSQM8,9031870,KOR,2012-01-01 00:00:00 UTC,2021-02-26 05:51:49 UTC,WCPFC
FFA-35889|IMO-9524865|WCPFC-9541,432726000,WAKABAMARU7,7JFV,9524865,JPN,2012-01-01 00:00:00 UTC,2018-04-28 00:00:00 UTC,FFA
FFA-35889|IMO-9524865|WCPFC-9541,432726000,WAKABAMARU7,7JFV,9524865,JPN,2019-01-07 00:00:00 UTC,2022-06-30 00:00:00 UTC,FFA
FFA-35889|IMO-9524865|WCPFC-9541,432726000,WAKABAMARU7,7JFV,9524865,JPN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35890|IMO-8300353,667870000,ANGEL9,9LY2169,8300353,SLE,2012-01-01 00:00:00 UTC,2012-07-05 00:00:00 UTC,FFA
FFA-35897|IATTC-13755|IMO-8748799|WCPFC-9525,416232600,CHANGYING168,BG3677,8748799,TWN,2012-01-01 00:00:00 UTC,2015-09-11 00:00:00 UTC,FFA
FFA-35897|IATTC-13755|IMO-8748799|WCPFC-9525,416232600,CHANGYI868,BG3677,8748799,TWN,2022-03-24 00:00:00 UTC,2022-07-01 00:00:00 UTC,FFA
FFA-35897|IATTC-13755|IMO-8748799|WCPFC-9525,416232600,CHANGYI868,BG3677,8748799,TWN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35897|IATTC-13755|IMO-8748799|WCPFC-9525,416232600,CHANGYING168,BG3677,8748799,TWN,2012-01-01 00:00:00 UTC,2014-08-14 23:04:33 UTC,WCPFC
FFA-35897|IATTC-13755|IMO-8748799|WCPFC-9525,416232600,CHANGYI868,BG3677,8748799,TWN,2014-08-14 23:04:33 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35899|IMO-9293313|PAN-47421-15|WCPFC-9224,576270000,HIKARI1,YJVY7,9293313,VUT,2012-01-01 00:00:00 UTC,2017-09-06 00:00:00 UTC,FFA
FFA-35899|IMO-9293313|PAN-47421-15|WCPFC-9224,374244000,HIKARI1,3EYH9,9293313,PAN,2015-11-26 00:00:00 UTC,2017-11-25 00:00:00 UTC,FFA
FFA-35899|IMO-9293313|PAN-47421-15|WCPFC-9224,374244000,HIKARI1,3EYH9,9293313,PAN,2018-11-26 00:00:00 UTC,2022-07-01 00:00:00 UTC,FFA
FFA-35899|IMO-9293313|PAN-47421-15|WCPFC-9224,576270000,HIKARI1,YJVY7,9293313,VUT,2012-01-01 00:00:00 UTC,2015-11-18 21:36:24 UTC,WCPFC
FFA-35899|IMO-9293313|PAN-47421-15|WCPFC-9224,374244000,HIKARI1,3EYH9,9293313,PAN,2015-12-03 06:21:01 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35900|IATTC-4915|ICCAT-AT000JPN00288|IMO-9100360|IOTC-1521|WCPFC-206,431500180,GOEIMARU8,JFKH,9100360,JPN,2012-01-01 00:00:00 UTC,2014-06-30 00:00:00 UTC,FFA
FFA-35900|IATTC-4915|ICCAT-AT000JPN00288|IMO-9100360|IOTC-1521|WCPFC-206,431500180,GOEIMARU8,JFKH,9100360,JPN,2020-02-27 00:00:00 UTC,2021-08-01 00:00:00 UTC,GFCM
FFA-35900|IATTC-4915|ICCAT-AT000JPN00288|IMO-9100360|IOTC-1521|WCPFC-206,431500180,GOEIMARU8,JFKH,9100360,JPN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35900|IATTC-4915|ICCAT-AT000JPN00288|IMO-9100360|IOTC-1521|WCPFC-206,431500180,GOEIMARU8,JFKH,9100360,JPN,2017-08-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,ICCAT
FFA-35900|IATTC-4915|ICCAT-AT000JPN00288|IMO-9100360|IOTC-1521|WCPFC-206,431500180,GOEIMARU8,JFKH,9100360,JPN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
FFA-35900|IATTC-4915|ICCAT-AT000JPN00288|IMO-9100360|IOTC-1521|WCPFC-206,431500180,GOEIMARU8,JFKH,9100360,JPN,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,WCPFC
FFA-35901|IATTC-12035|IMO-8615007|WCPFC-9545,412420197,XINSHIJI68,BZ1UU,8615007,CHN,2012-03-20 00:00:00 UTC,2018-04-28 00:00:00 UTC,FFA
FFA-35901|IATTC-12035|IMO-8615007|WCPFC-9545,412420197,XINSHIJI68,BZ1UU,8615007,CHN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
FFA-35901|IATTC-12035|IMO-8615007|WCPFC-9545,412420197,XINSHIJI68,BZ1UU,8615007,CHN,2012-01-01 00:00:00 UTC,2020-10-27 02:37:03 UTC,WCPFC
